name,lat,lon
After Waterloo Street,1.299508,103.85299
Before Waterloo Street,1.299541,103.852679
After Beach Road,1.2969303,103.8558272
Before Beach Road,1.2974673,103.8555396
Sunshine Plaza,1.3006133,103.8510835
After Unity Street,1.2924258,103.841072
Before Moonbeam Terrace,1.318613,103.781317
Opposite Tan Tock Seng Hospital,1.3189498,103.8492656
Revival Centre Church,1.3187566,103.846574
National Skin Centre,1.319263,103.84935
Opposite Henry Park,1.3156859,103.7824652
Henry Park,1.3157848,103.7825961
Before Mount Sinai Drive,1.3164414,103.7801944
Opposite Village Tower,1.3154629,103.7781221
After Grove Avenue,1.3141206,103.785026
After Mount Sinai Lane,1.3146043,103.7849881
S.A. Deaf,1.3075552,103.8796767
Before Fort Road,1.3007,103.8864939
One Amber,1.3023778,103.8990171
Mountbatten Station Exit B,1.3053361,103.8832687
Opposite One Amber,1.302746,103.8992796
Opposite Katong Shopping Centre,1.3035652,103.9014713
Katong Shopping Centre,1.3036971,103.9012904
Opposite S.A. Deaf,1.3069961,103.8799897
KiddiWinkie S/H @ Mountbatten,1.3009881,103.8864881
Katong Park Towers,1.3005211,103.88835
Before Tanjong Katong Road,1.3017503,103.895998
Before Walton Road,1.300772,103.8935116
Between House No. 767/767A,1.3006187,103.8925112
Opposite Santa Fe Mansions,1.3004846,103.8894884
Before Kampung Kayu Road,1.3031945,103.8843691
After Tanjong Katong Road,1.3013064,103.8952756
Before Wilkinson Road,1.3032209,103.8847059
Carpark 7,1.3507181,103.6785671
PUB Sub-Station,1.3559391,103.6890987
Before Lorong Danau,1.3560141,103.6916952
NIE Library,1.348401,103.676679
Before Jalan Bahar,1.356875,103.6938533
Hall 8,1.3514697,103.685675
After Lorong Danau,1.3563081,103.6916758
Opposite PUB Sub-Station,1.356082,103.68908
Hall 15,1.3532129,103.6820236
Hall 12,1.3518298,103.6805976
Hall 1,1.3456372,103.6878291
Opposite Hall 6,1.3476851,103.6864911
NIE Blk 2,1.3474855,103.6794914
Wee Kim Wee School Of Communications And Information,1.3420935,103.6792693
Hall 4,1.3437529,103.6868622
Academic Building South,1.3411569,103.683653
School of PMS,1.3401156,103.6817656
Blk 41,1.3500808,103.6841444
School Of CEE,1.346152,103.678494
Hall 2,1.3487971,103.6855893
British Council,1.3054212,103.8217659
Opposite British Council,1.3058961,103.8218616
Napier Station Exit 2,1.3064607,103.8194559
After Kreta Ayer Road,1.2797352,103.8426904
Sungei Buloh Wetland Reserve,1.4451087,103.7297836
Opposite Changi Golf Club,1.3915152,103.9842948
Before Cranwell Road,1.3891171,103.9785037
Before Turnhouse Road,1.390986,103.979838
After Cranwell Road,1.3893485,103.978559
Opposite Government Chalets,1.3911599,103.9818233
After Turnhouse Road,1.3907199,103.9799317
Government Chalets,1.391335,103.981756
Changi Golf Club,1.3917241,103.9841534
Before Neil Road,1.2777687,103.8375268
New Bridge Centre,1.2828868,103.8425037
Chinatown Station Exit E,1.2852835,103.8445216
Opposite Clarke Quay Station,1.2888548,103.8474985
Blk 65,1.324935,103.9395348
Tanah Merah Station Exit 2,1.3275469,103.946256
Chai Chee Industrial Park,1.3226136,103.9223769
The Tanamera Condominium,1.3258733,103.9421819
Opposite Chai Chee Industrial Park,1.3222155,103.9225927
Blk 27,1.3242977,103.9346142
Blk 221A,1.3247009,103.9346916
Bedok Sports Complex,1.325318,103.939616
Blk 32,1.3233425,103.9250948
Opposite Blk 32,1.3229288,103.9251788
After Baker Street,1.4078231,103.8695529
Before Baker Street,1.4080686,103.8693501
Opposite Newton Life Church,1.314601,103.840577
Opposite Hotel Royal,1.3174456,103.8414027
Newton Life Church,1.3145071,103.8408123
Hotel Royal,1.3170216,103.8416478
Opposite SAF Ferry Terminal,1.3881454,103.9988196
Changi Beach Carpark 4,1.3899216,103.9951552
Changi Beach Carpark 5,1.3895459,103.9976739
Opposite Changi Beach Carpark 5,1.3895941,103.9959031
Before Changi Beach Carpark 3,1.3902352,103.9929922
Opposite Changi Beach Carpark 4,1.3901801,103.992536
SAF Ferry Terminal,1.3872593,103.9996661
Suntec City,1.2959305,103.8579198
Opposite Nicoll Highway Station,1.3003282,103.8624735
Opposite Suntec City,1.2962562,103.8577232
Opposite War Memorial Park,1.2918884,103.8553564
Nicoll Highway Station,1.300245,103.8630723
Opposite Carlisle Road,1.315755,103.846933
Before Carlisle Road,1.315769,103.847037
Opposite High Street Centre,1.2897857,103.8488833
Bugis Cube,1.2982756,103.8555546
Parkview Square,1.3003774,103.8572339
Before Sultan Mosque,1.3034335,103.8596966
Blk 8,1.305144,103.8638242
After City Hall Station Exit B,1.2921058,103.8513328
Opposite The Treasury,1.2905265,103.850327
Opposite National Library,1.2968064,103.854473
Buona Vista Terminal,1.3092577,103.7921333
Buona Vista Station Exit C,1.3064004,103.7905407
After Anglo-Chinese Junior College,1.304263,103.7879176
Essec Business School,1.3025297,103.7872359
Opposite OCBC Centre,1.285865,103.849213
Blk 39,1.3075506,103.8850095
Blk 22,1.3072654,103.8850226
Opposite PPIS Bukit Batok,1.3480058,103.7683368
PPIS Bukit Batok,1.3478193,103.7684415
Opposite Headquarters 5th SIB Camp I,1.3805375,103.6973055
Headquarters 5th SIB Camp I,1.3799803,103.6971411
Before Toh Close,1.3633486,103.9703783
After Jalan Mariam,1.3628845,103.96716
Before Jalan Batalong,1.3616791,103.9642399
Before Jalan Mariam,1.3632086,103.9673961
After Toh Close,1.3633993,103.9699723
After Jalan Batalong,1.3619001,103.9645442
Church of Our Lady of Lourdes,1.303238,103.8553896
Landmark Village Hotel,1.3016255,103.8574936
Before Tomlinson Road,1.30376,103.826712
Orchard Station Exit 13,1.3025248,103.8323988
Opposite Four Seasons Hotel,1.304594,103.828948
Opposite Orchard Station/ION,1.303088,103.8323741
Somerset Youth Park,1.3004923,103.8362667
Delfi Orchard,1.3070088,103.8283853
Dhoby Ghaut Station,1.2993331,103.8452336
Orchard Station/Lucky Plaza,1.3039115,103.8341132
Before Cairnhill Road,1.302396,103.8369024
Opposite Somerset Station,1.3015022,103.8385351
Royal Thai Embassy,1.305835,103.8304631
YMCA,1.2980272,103.8478911
After Dhoby Ghaut Station,1.2989815,103.8462941
Orchard Plaza,1.3006857,103.8409687
Concorde Hotel Singapore,1.3004608,103.8418596
Opposite Ngee Ann City,1.3020622,103.8344296
Outram Park Station Exit 7,1.2807947,103.8388794
Outram Park Station Exit 1,1.2816294,103.8386887
After Furama RiverFront,1.2862896,103.8349715
Before Outram Flyover,1.2847355,103.8351321
Pek Kio Market,1.316565,103.850315
Senkee Logistics Hub,1.3018004,103.7486048
Opposite Foh Foh Private Limited,1.303011,103.7514913
Opposite Ayer Rajah Community Club,1.3203113,103.7473277
Blk 410,1.3190183,103.7482444
Ayer Rajah Community Club,1.3204847,103.7475454
Blk 407,1.3193376,103.7485136
Vejoil Private Limited,1.3132269,103.749245
Pan Tech Industrial Complex,1.3118791,103.7505301
Blk L Pandan Light Industrial Park,1.3106177,103.7540491
Blk T Pandan Light Industrial Park,1.3125656,103.7528566
Singapore Food Industrial,1.3150359,103.7510029
PPL Shipyard,1.2985611,103.7500656
Before Sia Huat,1.2993202,103.7520088
Swanson Plastics,1.3013762,103.7528323
Opposite PPL Shipyard,1.2987125,103.7496296
Transerve,1.2999975,103.7468063
Gas Service International,1.3042704,103.7517482
Opposite Sia Huat,1.2994501,103.7526535
Franklin Offshore,1.3018201,103.7527961
Pandan Valley,1.3191514,103.7772012
After Clementi Road,1.2920725,103.7688997
Before Pasir Panjang Post Office,1.2915593,103.7706691
Jamiyah Halfway House,1.2898849,103.7753714
Barossa Gardens,1.2812717,103.7841674
Opposite Singapore Science Park II,1.2880266,103.7784834
Gloria Mansion,1.2861363,103.7802773
Whitehaven,1.2891378,103.7774489
Singapore Science Park II,1.2880183,103.7787096
Opposite Heng Mui Keng Terrace,1.2906802,103.7730541
After Pasir Panjang Station,1.2768496,103.7896466
Before South Buona Vista Road,1.2793715,103.7857169
Pasir Panjang Centre,1.2744188,103.7968394
Pasir Panjang Station/Food Centre,1.2758939,103.7924847
Opposite Luxe Ville,1.2891655,103.7769782
Opposite Mapletree Biz City,1.2739333,103.7981362
Horizon Residences,1.2815824,103.7840074
The Crystal Tabernacle Church,1.2898931,103.7748628
After South Buona Vista Road,1.2793754,103.7855522
Opposite Currency House,1.2760287,103.7931876
HarbourSide Building 2,1.2748067,103.7967587
Pasir View Park,1.2781796,103.7869722
Opposite Pasir View Park,1.2779291,103.7863624
Opposite Labrador Park Station,1.2733477,103.800634
Opposite Gloria Mansion,1.2861876,103.7799601
Before Pasir Panjang Station,1.277029,103.7902863
Labrador Park Station,1.2727917,103.8009606
Opposite Pasir Panjang Post Office,1.2913457,103.771022
Haw Par Villa Station,1.2827224,103.7822668
Opposite Haw Par Villa Station,1.2827613,103.7819579
After Palm Green Condominium,1.2919847,103.7686004
Mapletree Business City,1.2742433,103.7984766
Opposite Pasir Ris Station Exit A,1.3725474,103.9508284
Pasir Ris Interchange/Mall,1.3731256,103.9480836
After Pasir Ris Station Exit A,1.3730147,103.9508602
Opposite Pasir Ris Mall,1.372899,103.9476474
Opposite Downtown East,1.3768357,103.9562788
Blk 738,1.3788982,103.9359524
Blk 541,1.3698486,103.950123
Blk 528C/Pasir Ris Station,1.3711671,103.948383
Opposite Blk 640,1.3753111,103.9402558
Opposite Blk 515,1.3737522,103.9427085
Blk 515,1.3737376,103.9435278
Opposite Blk 571,1.3724597,103.9460114
Blk 104,1.3682262,103.9584875
Blk 425,1.3694048,103.9550471
Pasir Ris Town Park,1.3694876,103.9514647
Blk 740,1.3783679,103.9361618
Blk 643,1.3773954,103.9379597
Blk 442,1.3687602,103.9581474
Before Pasir Ris Station,1.3716897,103.9482596
Blk 269A,1.3646326,103.9633454
Blk 156,1.3643265,103.9632136
Tampines Meridian Junior College,1.3767513,103.9383739
Blk 115,1.3691429,103.9550726
Blk 640,1.3760719,103.9398579
Blk 571,1.3728991,103.9455407
Blk 651,1.3795462,103.9383127
Opposite Blk 742,1.3769144,103.9363331
Blk 741,1.3774543,103.9365543
Opposite Blk 717,1.3828863,103.9357839
After Tampines Expressway,1.3780377,103.9327724
After Pasir Ris Street 72,1.3806288,103.9349735
Blk 747A,1.3782482,103.9333911
Blk 717,1.3828408,103.9361963
After Pasir Ris Industrial Drive 1,1.3808297,103.9346675
Between Blks 232/233,1.3748661,103.9620637
Blk 500A,1.3765079,103.9460489
Opposite Downtown East,1.3750813,103.9540628
Downtown East,1.3753745,103.9539237
Blk 626,1.3799443,103.9409732
Opposite Blk 713,1.3826956,103.9385733
Greenview Secondary School,1.3700834,103.9637137
Opposite Blk 626,1.3805931,103.940649
Opposite Blk 500A,1.377056,103.945635
Pasir Ris Elias Community Club,1.3786347,103.9427229
Opposite Blk 233,1.3751656,103.9621352
Pasir Ris Primary School,1.3730847,103.9637166
Loyang Point,1.3670723,103.9654027
Opposite Pasir Ris Elias Community Club,1.3790459,103.942699
Blk 479,1.3753656,103.9589154
Opposite Blk 479,1.375697,103.9579543
Opposite Loyang Point,1.3670627,103.9656976
Blk 713,1.3821981,103.9386622
Opposite Pasir Ris Primary School,1.3732546,103.9640329
Opposite Greenview Secondary School,1.3696871,103.9640973
Blk 216,1.3690587,103.960566
Blk 230,1.3723242,103.9608345
Opposite Blk 216,1.3690899,103.9602622
Opposite Blk 230,1.3724874,103.9605783
Blk 446,1.3703232,103.9571627
Blk 467,1.3735615,103.9564318
Blk 405,1.3736197,103.9561655
Blk 429,1.3700107,103.9569589
Pasir Ris Park,1.3839899,103.9437038
After Pasir Ris Way,1.3822851,103.9464977
Before Pasir Ris Way,1.3822014,103.9463762
Before Blk 187,1.3648464,103.9589558
Blk 108,1.3678464,103.9567923
After Blk 182,1.3649212,103.9617761
Blk 242,1.3713598,103.9622091
Opposite Blk 242,1.3712481,103.9620969
Opposite Blk 204,1.3672289,103.9632853
Blk 204,1.3677914,103.9625732
Between Blks 453/454,1.3721089,103.9577049
Opposite Blk 482,1.3734543,103.9599054
Blk 569,1.3700458,103.9487363
Opposite Blk 569,1.3697074,103.9484857
Blk 564,1.3680702,103.9500565
Blk 562,1.3679483,103.9500556
Blk 555,1.3679973,103.9517284
Opposite Blk 555,1.3683462,103.9516581
Blk 502,1.3755734,103.9465269
Blk 519,1.3737965,103.9452922
Blk 582,1.3751782,103.9465008
Blk 753,1.3773165,103.9348153
Between Blks 771/772,1.3757642,103.9369485
Opposite Blks 771/772,1.3755612,103.9375247
Blk 778,1.3742275,103.9386247
Opposite Blk 778,1.3743871,103.9386962
Opposite Orchard Station Exit 12,1.3027163,103.8299105
After Orchard Station Exit 12,1.3023274,103.8300067
Paya Lebar Station Exit C,1.3184219,103.891701
Le Crescendo,1.3307163,103.8892872
MacPherson Station Exit C,1.3249797,103.8904199
Opposite CISCO Centre,1.3209335,103.8911674
MacPherson Station Exit B,1.3250131,103.8907079
Opposite Orion @ Paya Lebar,1.3288093,103.8897243
CISCO Centre,1.3210831,103.8915123
Citipoint Industrial Complex,1.3282439,103.8901733
Opposite Trinity @ Paya Lebar,1.3315518,103.8895186
Dhoby Ghaut Station Exit B,1.2982955,103.8452598
Winsland House,1.2998521,103.8409327
Opposite Pending Station,1.3762887,103.771028
Before Pending Station,1.3765772,103.7715218
Sanmina-SCI,1.3080777,103.7337357
Opposite Sanmina-SCI,1.3085331,103.7335963
Opposite Blk 54,1.321205,103.736434
Before Penjuru Walk,1.3179089,103.7359049
After Penjuru Place,1.3165121,103.7353608
Before Penjuru Close,1.3136382,103.7349835
After Jalan Buroh,1.3126322,103.7345009
Between Blks 139/140,1.3757738,103.7693749
After Petir Station,1.377305,103.7672774
Opposite Blk 219,1.3734916,103.7729344
Opposite Petir Station,1.3771776,103.7670326
Blk 127,1.3760355,103.7692934
Opposite Blk 201,1.3713559,103.7747158
Blk 219,1.3740052,103.7726239
After Mornington Crescent,1.4070999,103.8720981
After Battersea Road,1.4075395,103.8722987
Before Tuas Flyover,1.3242158,103.6648181
After Tuas Flyover,1.3242916,103.6641346
Before Shipyard Road,1.3113941,103.6836789
Opposite Keppel Logistics,1.3091127,103.675166
Opposite Hiap Teck Metal Co,1.3091788,103.6613688
After Shipyard Road,1.3117186,103.6837992
Before Benoi Road,1.309835,103.6792635
Opposite Hong Hang Building,1.3085589,103.6687571
After Gul Way,1.3089489,103.6717531
Hong Hang Building,1.3083571,103.6688759
Opposite Gul Way,1.3086691,103.6718139
After Benoi Road,1.3102447,103.6797863
Opposite Jurong Inspection Centre,1.3120883,103.6585848
Before Tuas Road,1.3133837,103.6569033
After Benoi Sector,1.315346,103.6917032
Hitachi,1.321008,103.6962788
Before Benoi Sector,1.3149347,103.6916305
Opposite Exxon Mobil,1.3127242,103.6858832
Hiap Teck Metal Co,1.309579,103.661231
Keppel Logistics,1.3093463,103.6750388
Jurong Inspection Centre,1.3114978,103.6589258
Opposite Hitachi,1.3209656,103.6966273
After Tuas Road,1.3139822,103.6567489
Exxon Mobil,1.3124428,103.6858506
Blk 949,1.3440933,103.6914581
Singapore Post,1.3330513,103.6963597
Blk 643,1.3385797,103.6957948
Opposite Blk 653B,1.3359409,103.69615
Blk 653B,1.336479,103.6963769
Opposite Secura Singapore,1.3295025,103.6963729
After Lok Yang Way,1.3253289,103.6963701
Secura Singapore,1.3301285,103.6967059
Blk 978,1.3404595,103.6943463
After Jalan Buroh,1.3134319,103.6960247
Blk 705,1.3409939,103.6943513
Opposite Blk 643,1.3382679,103.6955328
Pioneer Junction,1.3336908,103.6966722
Dundee Marine,1.3049361,103.6554742
Utracon Corporation,1.3062046,103.656911
Headquarters 6 Division,1.3008132,103.6574521
Opposite Keppel Shipyard,1.3026128,103.655808
Keppel Shipyard,1.3027205,103.6553807
After Pioneer Sector 2,1.3072696,103.65767
Gul Camp,1.302425,103.6617338
Chem-Solv Technologies,1.298149,103.664759
Opposite Hoe Huat Engineering,1.3003132,103.6635616
Before Pioneer Sector 1,1.3046105,103.6595
Opposite Cambridge Industrial Trust,1.3059976,103.6637682
Gsk,1.3074242,103.6606077
Before Nam Leong Co Private Limited,1.2972904,103.6663086
Blk 90,1.3235556,103.886956
Infinite Studios,1.2919843,103.7952561
Before Weyhill Close,1.299088,103.794139
Opposite Weyhill Close,1.2998376,103.7930492
Before All Saints Chapel,1.2946975,103.7955761
Tanglin Trust School,1.2983572,103.7938862
Opposite Tanglin Trust School,1.2971303,103.7937283
One-North Station/Galaxis,1.3003161,103.7885633
Before Whitchurch Road,1.2955913,103.7941932
After Whitchurch Road,1.2943872,103.7959134
Blk 121,1.3360069,103.8652643
Potong Pasir Station Exit A,1.3327537,103.8683924
Blk 122,1.3351449,103.8666532
Blk 148,1.3327039,103.8681836
Potong Pasir Community Club,1.3323452,103.8670786
Between Blks 138/144,1.3330769,103.8652954
School of the Arts,1.2990858,103.8490353
Between Blks 187/188,1.3992855,103.9109943
Blk 298,1.4031702,103.905528
Opposite Blk 188,1.3999807,103.9106464
Opposite Punggol Secondary/Blk 195E,1.4017226,103.9076015
Blk 649,1.3970482,103.9145804
Blk 303D,1.4038819,103.9050382
Punggol Secondary/Blk 601B,1.401923,103.907859
Blk 162B,1.3963058,103.9155114
Riviera Station Exit B,1.3941905,103.9156998
Riviera Station Exit A,1.3940537,103.916067
Opposite Blk 201A,1.4011319,103.9029632
Cove Station Exit A,1.3990447,103.9060589
Meridian Station Exit A,1.3964375,103.9092707
Cove Station Exit B,1.3991335,103.9065501
Coral Edge Station Exit A,1.3942822,103.9118997
Coral Edge Station Exit B,1.3945225,103.9120442
Meridian Station Exit B,1.3972847,103.9086958
Blk 201A,1.4003315,103.9038676
Opposite Punggol Interchange,1.4035211,103.9034457
Before Punggol Interchange,1.4026606,103.9026057
Blk 111,1.3845201,103.900589
Blk 227D,1.3870722,103.9016518
Blk 190C,1.3950153,103.9024116
Blk 124,1.387219,103.9019659
Opposite Blk 103A,1.3985378,103.9041539
After Northshore Cresent,1.4184023,103.9078546
Blk 298A,1.3949533,103.9019121
The Rivervale,1.3814805,103.8974358
Opposite Blk 199C,1.4009585,103.9052968
Opposite My First Skool PCC10,1.407889,103.908735
Blk 102C,1.3988936,103.9047796
Blk 301A,1.4039888,103.9065541
Opposite The Rivervale,1.3815936,103.8972299
My First Skool PCC10,1.407697,103.908819
Opposite Blk 110,1.3840061,103.8995778
Opposite Blk 296,1.4013487,103.9058481
Before Chin Bee Avenue,1.3342197,103.7105065
Before Jalan Tukang,1.3266053,103.7110166
Before Meiji Seika,1.3304014,103.7100336
After Chin Bee Avenue,1.333919,103.7102547
Before Boon Lay Way,1.3267804,103.7108107
Opposite Meiji Seika,1.3311587,103.7100575
Viz Holland,1.308612,103.80256
Queenstown Polyclinic,1.2987234,103.8007869
Opposite Queenstown Polyclinic,1.2988788,103.8003733
After Commonwealth Drive,1.2962601,103.799469
Blk 166,1.2901931,103.8019848
Opposite Blk 95,1.3056256,103.8020062
Opposite Queensway Secondary School,1.3027218,103.8011966
Opposite Holland Hill Lodge,1.3094545,103.803353
After Queenstown NPC Headquarters,1.2893633,103.8023196
Blk 97,1.306183,103.801745
Queensway Secondary School,1.3025375,103.8015922
The Esplanade,1.2899091,103.8564446
Marina Centre Terminal,1.29116,103.8621572
Promenade Station/Pan Pacific,1.2915269,103.8592061
One Raffles Quay,1.2812991,103.8515436
Farrer Park Station Exit A,1.3124075,103.8548673
Kentish Lodge,1.316057,103.8532634
Blk 73,1.2881371,103.8177456
Opposite Blk 73,1.2878448,103.8180146
Blk 72,1.2875471,103.8163473
Opposite Blk 71,1.2876305,103.8171859
Opposite Costa Rhu Condominium,1.2975579,103.8673475
Valley Point,1.2931578,103.826502
Fort Canning Station Exit B,1.292581,103.8446089
Opposite Saint Thomas Walk,1.2957266,103.836049
After Kim Yam Road,1.2959432,103.8393279
Saint Thomas Walk,1.2959198,103.836239
Before Fort Canning Station,1.2920235,103.8448896
River Valley Suites,1.2954507,103.8295601
Before Kim Yam Road,1.2957233,103.8395142
